機構代碼,機構名稱,電話,縣市區名,地址,科別,Response_Address,Response_X,Response_Y
3521051519,陳慧菁婦產科診所,06-2132858,臺南市中西區,臺南市中西區法華里健康路一段98號1樓,"婦產科,",臺南市中西區法華里10鄰健康路一段98號,120.209256,22.98147
3521051555,松柏復健科診所,06-2134408,臺南市中西區,臺南市中西區法華里府連路１0８號,"復健科,",臺南市中西區法華里3鄰府連路108號,120.210593,22.983625
3521051626,周田川診所,06 2226513,臺南市中西區,臺南市中西區公正里民族路２段５１號,"外科,",臺南市中西區城隍里4鄰民族路二段51號,120.210395,22.994302
3521051644,李明鎧診所,06 2288322,臺南市中西區,臺南市中西區永華里開山路９０號,"家庭醫學科,外科,",臺南市中西區永華里11鄰開山路90號,120.20686,22.989829
3521052678,紀冠廷診所,2263931,臺南市中西區,臺南市中西區青年里青年路119號,"家庭醫學科,",臺南市中西區城隍里15鄰青年路119號,120.208603,22.992137
3521052794,周眼科診所,2205535,臺南市中西區,臺南市中西區銀同里青年路62號,"眼科,",臺南市中西區永華里8鄰青年路62號,120.207272,22.992079
3521052801,沈俊良診所,2213257,臺南市中西區,臺南市中西區青年里青年路43、45號1樓,"內科,",臺南市中西區城隍里21鄰青年路228號,120.211249,22.991465
3521052838,康健內兒科診所,(06)2146928,臺南市中西區,臺南市中西區法華里健康路１段176號1∼6樓,"內科,兒科,",臺南市中西區法華里14鄰健康路一段176號,120.206827,22.981476
3521052918,張正達診所,06-2244171,臺南市中西區,臺南市中西區萬昌里民權路１段188號1樓,"內科,",臺南市中西區城隍里25鄰民權路一段188號,120.208115,22.991685
3521052930,小天使婦兒診所,06-2930888,臺南市中西區,臺南市中西區大涼里府前一街9巷14號1樓,"兒科,婦產科,",臺南市中西區大涼里12鄰府前一街9巷14號,120.187825,22.993179
3521060045,陳俊堯內兒科診所,06 2581712,臺南市安南區,臺南市安南區海佃里海佃路１段１４３號,"內科,兒科,",臺南市安南區海佃里1鄰海佃路一段143號,120.191585,23.023157
3521060152,鴻仁內科小兒科診所,06-2581853,臺南市安南區,臺南市安南區海佃里海佃路一段215-2號1樓,"內科,兒科,",臺南市安南區海佃里20鄰海佃路一段215號之2,120.191197,23.024982
3521060296,涂榮輝診所,06-2826261,臺南市安南區,臺南市安南區溪北里郡安路４段61號,"西醫一般科,",臺南市安南區溪北里3鄰郡安路四段61號,120.211558,23.027971
3521060358,陳慶宜診所,06 3551650,臺南市安南區,臺南市安南區州北里安和路５段２７５號,"西醫一般科,",臺南市安南區州北里22鄰安和路五段275號,120.216477,23.068114
3521060385,十二佃診所,06-2465658,臺南市安南區,臺南市安南區佃東里海佃路四段388巷107弄22號1樓,"西醫一般科,",臺南市安南區佃東里9鄰海佃路四段388巷107弄22號,120.175737,23.066441
3521060438,吳吉得診所,06-3563342,臺南市安南區,臺南市安南區州北里安和路５段２８０號,"精神科,",臺南市安南區州北里20鄰安和路五段280號,120.216871,23.068256
3521060474,顏家庭醫學科診所,06-3565814,臺南市安南區,臺南市安南區州北里安和路五段88號1樓,"家庭醫學科,",臺南市安南區州北里14鄰安和路五段88號,120.218636,23.064951
3521060634,溫聯合診所,06-2562283,臺南市安南區,臺南市安南區安東里安和路一段166號1、2、3樓,"內科,西醫一般科,",臺南市安南區安東里15鄰安和路一段166號,120.213725,23.029879
3521060643,朱嘉生診所,06-2573180,臺南市安南區,臺南市安南區城北里安中路六段620、622號1樓,"家庭醫學科,內科,",臺南市安南區城北里1鄰安中路六段718號,120.128347,23.065087
3521060714,胡文就診所,06 2456969,臺南市安南區,臺南市安南區淵中里安中路四段８９號,"西醫一般科,",臺南市安南區淵中里4鄰安中路四段89號,120.172103,23.049479
3521060723,明崑診所,06-2833360,臺南市安南區,臺南市安南區溪北里郡安路四段79號1樓,"內科,",臺南市安南區溪北里5鄰郡安路四段79號,120.210436,23.027933
3521060732,長安診所,06 2472684,臺南市安南區,臺南市安南區長安里長溪路３段３９５號,"家庭醫學科,",臺南市安南區長安里8鄰長溪路三段395號,120.196293,23.06794
3521060769,陳炯彰診所,06-2509656,臺南市安南區,臺南市安南區溪東里北安路二段117號1樓,"西醫一般科,",臺南市安南區溪東里10鄰北安路二段117號,120.20468,23.027176
3521060812,北安診所,06 2503006,臺南市安南區,臺南市安南區溪東里北安路２段１3３號,"西醫一般科,",臺南市安南區溪東里10鄰北安路二段133號,120.204623,23.027588
3521060830,明德診所,06 2830034,臺南市安南區,臺南市安南區安和里安和路１段１５６號,"內科,",臺南市安南區安和里9鄰安和路一段156號,120.214228,23.028991
3521060849,榮銘內科診所,06 2593107,臺南市安南區,臺南市安南區溪墘里海佃路１段50號1~3樓,"內科,",臺南市安南區溪墘里1鄰海佃路一段50號,120.192415,23.021169
3521060858,賴俊良骨外科診所,06-3559260,臺南市安南區,臺南市安南區新順里安和路2段267號1樓,"外科,骨科,",臺南市安南區新順里10鄰安和路二段267號,120.215861,23.042511
3521060867,俊傑診所,06-3554717,臺南市安南區,臺南市安南區新順里安豐６街２４２號,"西醫一般科,",臺南市安南區新順里12鄰安豐六街242號,120.217015,23.045877
3521060885,黃德真診所,06-2574678,臺南市安南區,臺南市安南區城北里安中路六段710號1樓,"家庭醫學科,",臺南市安南區城北里1鄰安中路六段710號,120.128416,23.064961
3521060929,許文錦家庭醫學科診所,06 2455511,臺南市安南區,臺南市安南區鳳凰里同安路４００號,"家庭醫學科,",臺南市安南區鳳凰里26鄰同安路400號,120.193634,23.044412
3521060947,張銘顯診所,06-3559613,臺南市安南區,臺南市安南區新順里安和路三段92號1樓,"西醫一般科,",臺南市安南區新順里3鄰安和路三段92號,120.217772,23.045579
3521060983,陳本全家庭醫學科診所,06-2558673,臺南市安南區,臺南市安南區溪心里安中路三段41號1樓,"家庭醫學科,",臺南市安南區溪心里1鄰安中路三段41號,120.182937,23.047241
3521061015,董哲樑骨外科診所,06 3584688,臺南市安南區,臺南市安南區海佃里海佃路１段２０５號,"外科,骨科,",臺南市安南區海佃里19鄰海佃路一段205號,120.191258,23.024594
3521062049,安立診所,06-3564816,臺南市安南區,臺南市安南區州北里安和路五段139號1樓,"西醫一般科,",臺南市安南區州北里13鄰安和路五段139號,120.217983,23.065798
3521062101,林昆正眼科診所,06-3588158,臺南市安南區,臺南市安南區溪墘里海佃路一段198號1-2樓,"眼科,",臺南市安南區溪墘里3鄰海佃路一段198號,120.191676,23.024984
3521062129,禎祿診所,06-3559009,臺南市安南區,臺南市安南區州北里安和路５段215號1樓,"婦產科,西醫一般科,",臺南市安南區州北里13鄰安和路五段215號,120.217085,23.066986
3521062156,晴天眼科診所,06-2473888,臺南市安南區,臺南市安南區海東里海佃路２段448號,"眼科,",臺南市安南區海東里27鄰海佃路二段448號,120.188124,23.03938
3521062165,邱垂德診所,06-2550358,臺南市安南區,臺南市安南區理想里海佃路２段70號1樓,"家庭醫學科,",臺南市安南區理想里13鄰海佃路二段70號,120.190422,23.031238
3521062174,博視眼科診所,06-2556751,臺南市安南區,臺南市安南區安東里安和路１段168號1-3樓,"眼科,",臺南市安南區安東里15鄰安和路一段168號,120.213673,23.029942
3521062192,怡安小兒科診所,06-2456657,臺南市安南區,臺南市安南區鳳凰里怡安路２段511號1樓,"兒科,",臺南市安南區鳳凰里20鄰怡安路二段511號,120.19622,23.044383
3521062209,仁安診所,06-2575727,臺南市安南區,臺南市安南區城中里安中路六段653號1樓,"西醫一般科,",臺南市安南區城中里2鄰安中路六段653號,120.12873,23.06395
3521062236,家佳診所,06-2462507,臺南市安南區,臺南市安南區淵中里安中路３段399號1樓,"家庭醫學科,",臺南市安南區淵中里2鄰安中路三段399號,120.174198,23.049565
3521062245,林志哲診所,(06)2476907,臺南市安南區,臺南市安南區溪心里海佃路２段742號,"婦產科,",臺南市安南區溪心里12鄰海佃路二段742號,120.185519,23.045293
3521062307,陳建杉耳鼻喉科診所,06-2450731,臺南市安南區,臺南市安南區溪心里海佃路３段360號1樓,"耳鼻喉科,",臺南市安南區溪心里29鄰海佃路三段360號,120.178588,23.053488
3521062316,郭文山家庭醫學婦產科診所,06-2560688,臺南市安南區,臺南市安南區溪心里海佃路２段648號1樓,"家庭醫學科,婦產科,",臺南市安南區溪心里12鄰海佃路二段648號,120.186445,23.044011
3521062325,育堂診所,06-2477896,臺南市安南區,臺南市安南區海東里同安路1號2、3樓,"內科,西醫一般科,",臺南市安南區海東里27鄰同安路1號,120.188131,23.03914
3521062334,長逸小兒科診所,06-3552277,臺南市安南區,臺南市安南區州南里安和路４段525號1樓,"兒科,",臺南市安南區州南里4鄰安和路四段525號,120.218436,23.061295
3521062389,魏大倫耳鼻喉科診所,06-2568119,臺南市安南區,臺南市安南區安東里安和路１段356號1樓,"耳鼻喉科,",臺南市安南區安東里1鄰安和路一段356號,120.212543,23.03328
3521062423,海東小兒科診所,06-2561399,臺南市安南區,臺南市安南區淵中里安中路３段355號1樓,"兒科,",臺南市安南區淵中里1鄰安中路三段355號,120.176042,23.048703
3521062434,安河神經內科診所,06-3357513,臺南市安南區,臺南市安南區安和里安和路一段40號1樓,"神經科,",臺南市安南區安和里11鄰安和路一段40號,120.21556,23.026678
3521062441,應達儀內科診所,06-3559216,臺南市安南區,臺南市安南區州南里安和路4段316號1樓,"內科,",臺南市安南區州南里1鄰安和路四段316號,120.218791,23.057459
3521062450,和楓診所,06-2552998,臺南市安南區,臺南市安南區溪心里安中路3段169號1樓,"西醫一般科,",臺南市安南區溪心里13鄰安中路三段169號,120.180007,23.047834
3521062478,陳昱成耳鼻喉科診所,06-2800178,臺南市安南區,臺南市安南區溪墘里海佃路1段196號1樓,"兒科,耳鼻喉科,",臺南市安南區溪墘里3鄰海佃路一段196號,120.191692,23.02494
3521062487,蔡添祥耳鼻喉科診所,06-3587722,臺南市安南區,臺南市安南區溪墘里海佃路1段90號1樓,"耳鼻喉科,",臺南市安南區溪墘里1鄰海佃路一段90號,120.192221,23.022168
3521062496,睛明眼科診所,06-3562331,臺南市安南區,臺南市安南區新順里安和路3段131號1-2樓,"眼科,",臺南市安南區新順里11鄰安和路三段131號,120.217806,23.046724
3521070078,憲昌內科小兒科診所,06 2256772,臺南市安平區,臺南市安平區港仔里平生路１２號,"內科,兒科,",臺南市安平區天妃里18鄰平生路12號,120.164019,22.999511
3521070149,健全診所,06 2973333,臺南市安平區,臺南市安平區華平里平通路４４４號,"西醫一般科,",臺南市安平區華平里21鄰平通路444號,120.173661,22.993366
3521070201,石門診所,06 2242666,臺南市安平區,臺南市安平區港仔里安平路21號,"家庭醫學科,",臺南市安平區天妃里15鄰安平路21號,120.167862,22.998996
3521070274,解像力眼科診所,06 2997649,臺南市安平區,臺南市安平區建平里府前４街４３號,"眼科,",臺南市安平區建平里3鄰慶平路43號,120.18349,22.996753
3521070327,穠田聯合診所,06 2950808,臺南市安平區,臺南市安平區育平里永華路２段1059號一、二樓,"兒科,神經科,",臺南市安平區育平里18鄰永華路二段1059號,120.166246,22.991444
3521071342,慶平美耳鼻喉科診所,2976670,臺南市安平區,臺南市安平區平通里慶平路559號,"耳鼻喉科,",臺南市安平區平通里7鄰慶平路559號,120.170424,22.997395
3521071397,佳楊內科診所,06-2930082,臺南市安平區,臺南市安平區怡平里華平路416號1樓,"內科,",臺南市安平區怡平里25鄰華平路416號,120.175199,22.991078
3521071397,佳楊內科診所,06-2930082,臺南市安平區,臺南市安平區怡平里華平路416號1樓,"內科,",臺南市安平區怡平里25鄰華平路416號,120.175199,22.991078
3521071422,陽光小兒科診所,(06)2937711,臺南市安平區,臺南市安平區華平里華平路501號1樓,"兒科,",臺南市安平區華平里21鄰華平路501號,120.17524,22.99349
3521071440,周恭維診所,(06)2938599,臺南市安平區,臺南市安平區華平里華平路595號,"內科,",臺南市安平區華平里6鄰華平路595號,120.175603,22.995766
3521071502,陳建霖內科診所,06-2983577,臺南市安平區,臺南市安平區建平里府前路２段616號1樓,"內科,",臺南市安平區建平里7鄰府前路二段616號,120.184265,22.993352
3521071520,吳國堯小兒科診所,06-2933358,臺南市安平區,臺南市安平區建平里文平路438號1樓,"兒科,",臺南市安平區建平里19鄰文平路438號,120.178932,22.993589
3521071539,同心小兒科診所,06-2993699,臺南市安平區,臺南市安平區華平里國平路306號1樓,"兒科,",臺南市安平區華平里15鄰國平路306號,120.171361,22.991859
3521071566,康乃心婦產科診所,2936888,臺南市安平區,臺南市安平區華平里華平路467號1、2、3、4樓及465號1、2樓,"婦產科,",臺南市安平區華平里12鄰華平路467號,120.175127,22.992477
3521071584,曨昇診所,062934826,臺南市安平區,臺南市安平區怡平里華平路648號1樓,"西醫一般科,",臺南市安平區怡平里14鄰華平路648號,120.175899,22.995683
3521071593,瑞祥診所,06-2934426,臺南市安平區,臺南市安平區怡平里華平路418號1樓,"西醫一般科,",臺南市安平區怡平里25鄰華平路418號,120.175205,22.991145
3521071628,永華耳鼻喉科診所,06-2993136,臺南市安平區,臺南市安平區國平里永華路2段787號1樓,"耳鼻喉科,",臺南市安平區國平里18鄰永華路二段787號,120.170007,22.990988
